image_path,skeletal_image_path,label,nose_x,nose_y,neck_x,neck_y,r_shoulder_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,l_shoulder_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_hand_0_x,l_hand_0_y,l_hand_1_x,l_hand_1_y,l_hand_2_x,l_hand_2_y,l_hand_3_x,l_hand_3_y,l_hand_4_x,l_hand_4_y,l_hand_5_x,l_hand_5_y,l_hand_6_x,l_hand_6_y,l_hand_7_x,l_hand_7_y,l_hand_8_x,l_hand_8_y,l_hand_9_x,l_hand_9_y,l_hand_10_x,l_hand_10_y,l_hand_11_x,l_hand_11_y,l_hand_12_x,l_hand_12_y,l_hand_13_x,l_hand_13_y,l_hand_14_x,l_hand_14_y,l_hand_15_x,l_hand_15_y,l_hand_16_x,l_hand_16_y,l_hand_17_x,l_hand_17_y,l_hand_18_x,l_hand_18_y,l_hand_19_x,l_hand_19_y,l_hand_20_x,l_hand_20_y,r_hand_0_x,r_hand_0_y,r_hand_1_x,r_hand_1_y,r_hand_2_x,r_hand_2_y,r_hand_3_x,r_hand_3_y,r_hand_4_x,r_hand_4_y,r_hand_5_x,r_hand_5_y,r_hand_6_x,r_hand_6_y,r_hand_7_x,r_hand_7_y,r_hand_8_x,r_hand_8_y,r_hand_9_x,r_hand_9_y,r_hand_10_x,r_hand_10_y,r_hand_11_x,r_hand_11_y,r_hand_12_x,r_hand_12_y,r_hand_13_x,r_hand_13_y,r_hand_14_x,r_hand_14_y,r_hand_15_x,r_hand_15_y,r_hand_16_x,r_hand_16_y,r_hand_17_x,r_hand_17_y,r_hand_18_x,r_hand_18_y,r_hand_19_x,r_hand_19_y,r_hand_20_x,r_hand_20_y
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_18.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_18.jpg,Nee_Shringaaram_A,0.581912678,0.22804204,0.567639264,0.304767649,0.496272192,0.306005159,0.384680045,0.315905237,0.282170979,0.30105512,0.639006335,0.303530139,0.725944403,0.341892944,0.629923253,0.324567806,0.620840171,0.324567806,0.611757089,0.323330296,0.603971591,0.318380257,0.594888509,0.320855277,0.583210261,0.323330296,0.593590926,0.318380257,0.580615095,0.317142747,0.576722345,0.319617767,0.572829596,0.323330296,0.592293343,0.325805316,0.581912678,0.328280336,0.576722345,0.329517845,0.572829596,0.329517845,0.593590926,0.330755355,0.583210261,0.334467885,0.583210261,0.335705395,0.581912678,0.336942904,0.597483675,0.335705395,0.590995759,0.338180414,0.589698176,0.339417924,0.588400593,0.343130453,0.273087897,0.29981761,0.273087897,0.313430218,0.273087897,0.328280336,0.269195148,0.340655434,0.267897565,0.350555512,0.251028985,0.334467885,0.244541069,0.345605473,0.243243486,0.355505552,0.241945903,0.36540563,0.243243486,0.331992865,0.238053153,0.345605473,0.23675557,0.355505552,0.235457987,0.36540563,0.24064832,0.329517845,0.23675557,0.340655434,0.235457987,0.350555512,0.234160404,0.359218081,0.24064832,0.327042826,0.23675557,0.335705395,0.235457987,0.341892944,0.235457987,0.349318003
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_24.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_24.jpg,Nee_Shringaaram_A,0.582046062,0.226434854,0.567792331,0.304908363,0.496523675,0.306762068,0.386381207,0.315412691,0.281421914,0.298111445,0.639060986,0.303054658,0.729766548,0.34136456,0.62999043,0.327770724,0.620919874,0.329006527,0.60925773,0.325299117,0.597595587,0.320355904,0.585933443,0.32282751,0.574271299,0.325299117,0.585933443,0.321591707,0.572975506,0.319120101,0.565200743,0.319120101,0.562609156,0.320355904,0.584637649,0.327770724,0.574271299,0.327770724,0.567792331,0.32653492,0.562609156,0.325299117,0.587229237,0.331478134,0.576862887,0.332713937,0.574271299,0.331478134,0.570383918,0.33024233,0.592412412,0.33765715,0.584637649,0.33765715,0.580750268,0.33765715,0.576862887,0.33765715,0.272351358,0.295639838,0.273647151,0.310469478,0.276238739,0.32653492,0.273647151,0.338892953,0.273647151,0.351250986,0.252914451,0.33024233,0.246435483,0.342600363,0.243843895,0.353722593,0.243843895,0.363609019,0.243843895,0.327770724,0.237364927,0.34136456,0.236069133,0.352486789,0.236069133,0.362373216,0.23866072,0.325299117,0.233477545,0.33765715,0.232181752,0.347543576,0.232181752,0.356194199,0.236069133,0.321591707,0.232181752,0.331478134,0.232181752,0.33765715,0.232181752,0.34507197
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_240.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_240.jpg,Nee_Shringaaram_C,0.667677423,0.260517529,0.646185925,0.329620085,0.580483346,0.316736558,0.466271386,0.314394098,0.37048071,0.287455814,0.711888504,0.342503613,0.747502986,0.396380183,0.714344676,0.351873451,0.716800847,0.353044681,0.715572761,0.336647464,0.714344676,0.321421477,0.708204248,0.314394098,0.700835734,0.30502426,0.703291905,0.321421477,0.69346722,0.314394098,0.686098707,0.310880409,0.679958279,0.308537949,0.695923392,0.328448856,0.684870621,0.321421477,0.678730193,0.316736558,0.673817851,0.314394098,0.691011049,0.336647464,0.681186365,0.328448856,0.676274022,0.323763937,0.672589765,0.321421477,0.687326793,0.343674843,0.678730193,0.337818694,0.675045937,0.334305005,0.673817851,0.330791315,0.35942794,0.286284584,0.358199855,0.299168111,0.355743683,0.312051639,0.349603255,0.323763937,0.347147084,0.334305005,0.329953886,0.313222869,0.323813458,0.324935166,0.322585372,0.336647464,0.321357287,0.344846072,0.323813458,0.312051639,0.31767303,0.326106396,0.31767303,0.336647464,0.318901116,0.343674843,0.321357287,0.310880409,0.316444945,0.322592707,0.316444945,0.333133775,0.318901116,0.340161153,0.321357287,0.309709179,0.31767303,0.317907788,0.31767303,0.326106396,0.318901116,0.333133775
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_30.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_30.jpg,Nee_Shringaaram_A,0.579876366,0.227456982,0.566954933,0.30509326,0.494594907,0.306325582,0.386054869,0.316184157,0.28139126,0.296467007,0.639314959,0.303860938,0.728472848,0.342062916,0.631562099,0.33836595,0.623809239,0.33836595,0.609595663,0.335901307,0.596674229,0.333436663,0.58504494,0.337133628,0.570831363,0.339598272,0.583752796,0.334668985,0.568247076,0.333436663,0.560494217,0.333436663,0.5540335,0.334668985,0.583752796,0.337133628,0.56953922,0.33836595,0.563078503,0.337133628,0.555325643,0.33836595,0.586337083,0.340830594,0.575999936,0.342062916,0.570831363,0.340830594,0.566954933,0.340830594,0.594089943,0.345759882,0.58504494,0.345759882,0.579876366,0.345759882,0.575999936,0.345759882,0.272346257,0.295234685,0.274930543,0.310022547,0.27751483,0.32481041,0.274930543,0.33836595,0.274930543,0.349456847,0.25425625,0.328507375,0.247795533,0.340830594,0.245211247,0.350689169,0.245211247,0.360547744,0.245211247,0.326042732,0.23875053,0.339598272,0.237458387,0.350689169,0.237458387,0.359315422,0.240042674,0.32481041,0.2348741,0.335901307,0.233581957,0.345759882,0.233581957,0.354386135,0.23875053,0.321113444,0.2348741,0.329739697,0.233581957,0.337133628,0.233581957,0.34452756
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_36.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_36.jpg,Nee_Shringaaram_A,0.580443165,0.228653693,0.566846668,0.307073344,0.494979473,0.308925777,0.384912597,0.318805418,0.282615148,0.301516046,0.638713864,0.305220912,0.728062269,0.345974431,0.636124055,0.343504521,0.628354628,0.343504521,0.615405584,0.338564701,0.605046349,0.334859835,0.594687113,0.338564701,0.580443165,0.343504521,0.593392209,0.337329745,0.580443165,0.338564701,0.575263547,0.342269566,0.571378834,0.344739476,0.593392209,0.344739476,0.583032973,0.348444342,0.576558451,0.349679297,0.572673738,0.350914252,0.595982018,0.349679297,0.586917687,0.354619117,0.584327878,0.355854073,0.584327878,0.358323983,0.60245654,0.357089028,0.594687113,0.360793893,0.593392209,0.362028848,0.5908024,0.364498759,0.273550817,0.300281091,0.274845721,0.315100553,0.27743553,0.328685059,0.273550817,0.341034611,0.273550817,0.353384162,0.25412725,0.33362488,0.247652728,0.345974431,0.246357824,0.355854073,0.245062919,0.364498759,0.246357824,0.33115497,0.239883302,0.344739476,0.239883302,0.355854073,0.239883302,0.365733714,0.242473111,0.328685059,0.237293493,0.341034611,0.237293493,0.350914252,0.237293493,0.359558938,0.241178206,0.326215149,0.237293493,0.334859835,0.237293493,0.342269566,0.237293493,0.349679297
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_42.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_42.jpg,Nee_Shringaaram_A,0.580356736,0.231230789,0.569340856,0.308479945,0.496117656,0.310333925,0.384662874,0.32269379,0.283575978,0.305389979,0.642564056,0.306625965,0.724211164,0.357301412,0.629604198,0.359773385,0.62571624,0.361009371,0.611460396,0.357301412,0.597204552,0.352357466,0.586836665,0.354829439,0.572580821,0.356065425,0.584244693,0.354829439,0.571284835,0.353593452,0.560916948,0.353593452,0.554437019,0.356065425,0.582948707,0.358537398,0.569988849,0.359773385,0.559620962,0.361009371,0.550549061,0.363481344,0.585540679,0.363481344,0.572580821,0.365953317,0.56350892,0.367189304,0.554437019,0.369661277,0.590724622,0.370897263,0.580356736,0.373369236,0.572580821,0.374605223,0.56350892,0.375841209,0.274504077,0.302918006,0.277096049,0.317749844,0.27968802,0.331345695,0.277096049,0.34370556,0.278392035,0.356065425,0.256360275,0.336289641,0.249880346,0.348649506,0.247288374,0.358537398,0.245992389,0.367189304,0.247288374,0.333817668,0.242104431,0.34741352,0.239512459,0.358537398,0.239512459,0.367189304,0.244696403,0.331345695,0.238216474,0.342469574,0.236920488,0.353593452,0.236920488,0.362245358,0.243400417,0.327637736,0.239512459,0.336289641,0.238216474,0.34370556,0.238216474,0.351121479
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_6.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_1\Nee_Shringaaram_1_6.jpg,Nee_Shringaaram_A,0.580694074,0.234117719,0.567096221,0.306369805,0.492631785,0.306987344,0.383848958,0.316867971,0.281541299,0.303282109,0.641560657,0.305752266,0.70631234,0.353920323,0.622135152,0.367506186,0.616955017,0.369976342,0.602709647,0.365036029,0.596234478,0.357625559,0.588464276,0.360095715,0.578104007,0.362565872,0.587169243,0.363800951,0.579399041,0.362565872,0.566448704,0.362565872,0.563858637,0.365036029,0.584579175,0.367506186,0.580694074,0.369976342,0.567743738,0.371211421,0.562563603,0.372446499,0.584579175,0.372446499,0.580694074,0.374916656,0.578104007,0.376151734,0.57551394,0.378621891,0.58975931,0.378621891,0.583284142,0.37985697,0.581989108,0.382327126,0.579399041,0.386032362,0.272476063,0.302047031,0.27506613,0.31810305,0.276361164,0.334159069,0.272476063,0.347744931,0.271181029,0.360095715,0.251755524,0.339099383,0.245280356,0.351450167,0.243985322,0.362565872,0.242690289,0.371211421,0.243985322,0.335394147,0.237510154,0.350215088,0.23621512,0.361330794,0.23621512,0.369976342,0.240100221,0.332923991,0.23621512,0.344039696,0.234920087,0.355155402,0.233625053,0.363800951,0.240100221,0.329218755,0.23621512,0.337864304,0.23621512,0.345274775,0.23621512,0.352685245
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_0.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_0.jpg,Nee_Shringaaram_A,0.534800376,0.240245669,0.52916937,0.333400585,0.450960952,0.336181329,0.340843498,0.354256163,0.246993396,0.362598395,0.607377789,0.330619841,0.678703867,0.370940626,0.594864442,0.400138435,0.593613107,0.401528807,0.58109976,0.408480667,0.568586413,0.414042154,0.558575736,0.419603642,0.546062389,0.427945873,0.561078405,0.420994014,0.553570397,0.427945873,0.543559719,0.430726617,0.532297707,0.433507361,0.56232974,0.419603642,0.556073066,0.429336245,0.544811054,0.433507361,0.533549042,0.434897733,0.563581074,0.419603642,0.557324401,0.429336245,0.552319062,0.434897733,0.542308385,0.436288104,0.568586413,0.420994014,0.56232974,0.427945873,0.55982707,0.432116989,0.557324401,0.436288104,0.234480049,0.355646535,0.241988057,0.372330998,0.2507474,0.386234717,0.257004074,0.398748064,0.267014751,0.409871039,0.228223376,0.398748064,0.223218037,0.414042154,0.220715367,0.425165129,0.219464033,0.437678476,0.214458694,0.397357692,0.21070469,0.412651782,0.206950686,0.427945873,0.205699351,0.441849592,0.205699351,0.39596732,0.200694012,0.408480667,0.198191343,0.422384386,0.196940008,0.436288104,0.200694012,0.393186576,0.195688673,0.402919179,0.193186004,0.411261411,0.191934669,0.422384386
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_11.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_11.jpg,Nee_Shringaaram_A,0.534492702,0.245655054,0.527639627,0.337721618,0.447271748,0.339798307,0.33513052,0.36333412,0.235449429,0.370256418,0.608007507,0.335644928,0.676538257,0.384101014,0.589317302,0.413174666,0.589317302,0.415943585,0.576857166,0.417328044,0.561905002,0.420096964,0.551936893,0.427019262,0.539476757,0.438094938,0.549444866,0.424250342,0.54072277,0.4325571,0.532000675,0.438094938,0.522032566,0.442248317,0.548198852,0.427019262,0.541968784,0.436710479,0.534492702,0.442248317,0.520786552,0.447786155,0.549444866,0.43117264,0.541968784,0.439479398,0.536984729,0.446401696,0.530754661,0.449170615,0.55442892,0.435326019,0.549444866,0.442248317,0.544460811,0.446401696,0.536984729,0.449170615,0.22548132,0.367487499,0.232957402,0.385485474,0.23918747,0.402098989,0.241679498,0.417328044,0.250401593,0.43117264,0.216759225,0.414559125,0.213021184,0.429788181,0.210529157,0.443632777,0.21177517,0.456092913,0.204299089,0.413174666,0.199315034,0.43117264,0.19806902,0.446401696,0.19806902,0.460246292,0.196823007,0.411790206,0.190592939,0.428403721,0.190592939,0.442248317,0.190592939,0.454708453,0.191838952,0.409021287,0.185608884,0.421481423,0.18436287,0.43117264,0.18436287,0.440863857
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_110.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_110.jpg,Nee_Shringaaram_A,0.530301369,0.234852236,0.543224708,0.341521066,0.465069277,0.352461459,0.3542978,0.393487932,0.263219029,0.393487932,0.621380139,0.330580673,0.719843674,0.375709793,0.616456962,0.374342244,0.613995374,0.375709793,0.59799505,0.375709793,0.580763931,0.377077342,0.567225195,0.386650186,0.554917253,0.390752833,0.561071224,0.382547539,0.547532488,0.390752833,0.537686134,0.394855481,0.531532163,0.398958128,0.561071224,0.382547539,0.548763282,0.392120383,0.538916928,0.400325677,0.532762957,0.405795874,0.563532812,0.388017735,0.553686459,0.398958128,0.545070899,0.404428325,0.537686134,0.412633619,0.572148371,0.393487932,0.561071224,0.404428325,0.554917253,0.409898521,0.548763282,0.415368717,0.252141882,0.390752833,0.259526647,0.404428325,0.266911412,0.419471365,0.270603795,0.431779307,0.27798856,0.442719699,0.247218705,0.434514405,0.245987911,0.449557445,0.245987911,0.461865387,0.248449499,0.47280578,0.236141557,0.437249503,0.233679969,0.453660092,0.233679969,0.467335583,0.232449175,0.478275976,0.227525998,0.437249503,0.223833615,0.452292543,0.223833615,0.464600485,0.223833615,0.474173329,0.221372027,0.434514405,0.217679644,0.445454798,0.21644885,0.455027641,0.21644885,0.464600485
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_121.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_121.jpg,Nee_Shringaaram_A,0.535122075,0.235616034,0.546247918,0.343440555,0.467130817,0.349621578,0.359581008,0.390828401,0.263157042,0.390828401,0.625365018,0.337259531,0.718080371,0.396322644,0.6204202,0.397696205,0.619183995,0.397696205,0.601877129,0.396322644,0.584570263,0.393575523,0.572208216,0.400443327,0.562318579,0.408684691,0.564790988,0.401816888,0.549956532,0.408684691,0.542539304,0.412805374,0.535122075,0.418299617,0.563554783,0.410058252,0.548720327,0.415552495,0.540066894,0.42379386,0.530177257,0.432035225,0.568499602,0.419673178,0.556137555,0.427914542,0.547484122,0.434782346,0.537594485,0.443023711,0.57838924,0.429288103,0.569735807,0.438903029,0.561082374,0.447144393,0.551192736,0.454012197,0.252031199,0.390828401,0.254503609,0.40593757,0.258212223,0.421046738,0.259448428,0.434782346,0.259448428,0.445770832,0.242141562,0.436155907,0.239669152,0.451265076,0.240905357,0.463627123,0.242141562,0.473242048,0.233488129,0.438903029,0.23101572,0.455385758,0.23101572,0.467747805,0.229779515,0.47736273,0.227307105,0.437529468,0.223598491,0.452638636,0.222362287,0.463627123,0.222362287,0.473242048,0.221126082,0.433408785,0.218653673,0.445770832,0.217417468,0.454012197,0.217417468,0.463627123
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_132.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_132.jpg,Nee_Shringaaram_A,0.541876543,0.235977906,0.549299314,0.342508404,0.46888597,0.345944872,0.358781546,0.389931658,0.26475979,0.388557071,0.629712657,0.339071936,0.712600257,0.413299638,0.623527015,0.413299638,0.623527015,0.414674225,0.609918603,0.406426703,0.595073063,0.396804593,0.583938908,0.395430006,0.572804752,0.396804593,0.575279009,0.405052116,0.561670597,0.406426703,0.553010699,0.406426703,0.541876543,0.40780129,0.574041881,0.418797986,0.55919634,0.418797986,0.548062185,0.420172573,0.535690902,0.42154716,0.576516138,0.43116927,0.562907726,0.432543857,0.553010699,0.433918444,0.541876543,0.435293031,0.582701779,0.442165966,0.571567624,0.446289728,0.562907726,0.447664315,0.554247827,0.449038902,0.251151379,0.387182484,0.258574149,0.400928354,0.268471176,0.414674225,0.270945432,0.427045509,0.278368202,0.436667618,0.247439993,0.429794683,0.244965737,0.446289728,0.244965737,0.458661011,0.246202865,0.469657708,0.23506871,0.432543857,0.233831581,0.450413489,0.233831581,0.46415936,0.233831581,0.475156056,0.22764594,0.432543857,0.223934555,0.449038902,0.225171683,0.461410185,0.226408811,0.471032295,0.222697426,0.43116927,0.218986041,0.443540553,0.218986041,0.453162663,0.218986041,0.462784772
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_22.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_22.jpg,Nee_Shringaaram_A,0.53497662,0.248728091,0.528761973,0.339185734,0.446728629,0.341257283,0.333622049,0.368877937,0.232944764,0.375783101,0.610795316,0.337114185,0.679156436,0.38545033,0.587179657,0.418595115,0.585936727,0.422738213,0.573507433,0.425500279,0.558592279,0.429643377,0.548648844,0.433786475,0.53497662,0.442072671,0.543677126,0.43102441,0.53373369,0.436548541,0.523790255,0.440691639,0.513846819,0.442072671,0.542434196,0.432405442,0.53373369,0.439310606,0.522547325,0.443453704,0.51260389,0.447596802,0.542434196,0.433786475,0.53373369,0.440691639,0.525033184,0.44621577,0.517575607,0.448977835,0.548648844,0.436548541,0.539948338,0.442072671,0.53373369,0.44621577,0.526276114,0.448977835,0.223001328,0.375783101,0.227973046,0.392355494,0.235430623,0.408927886,0.237916482,0.425500279,0.246616988,0.440691639,0.210572034,0.421357181,0.206843245,0.437929573,0.206843245,0.451739901,0.209329104,0.464169195,0.198142739,0.422738213,0.194413951,0.440691639,0.19565688,0.455882999,0.19689981,0.468312293,0.191928092,0.421357181,0.185713445,0.437929573,0.186956374,0.451739901,0.189442233,0.462788162,0.186956374,0.418595115,0.181984656,0.43102441,0.181984656,0.440691639,0.183227586,0.450358868
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_33.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_33.jpg,Nee_Shringaaram_A,0.53656293,0.248169063,0.531590523,0.337948637,0.449545805,0.34209231,0.337666643,0.373860467,0.233246093,0.376622915,0.613635241,0.333804965,0.685735145,0.379385364,0.588773205,0.4042474,0.590016307,0.408391072,0.577585289,0.409772296,0.560181864,0.408391072,0.551480152,0.413915969,0.534076727,0.419440866,0.551480152,0.416678417,0.537806032,0.42082209,0.521645709,0.422203314,0.510457792,0.422203314,0.55023705,0.419440866,0.537806032,0.424965763,0.520402607,0.426346987,0.509214691,0.426346987,0.551480152,0.423584539,0.537806032,0.429109435,0.52288881,0.431871884,0.516673301,0.431871884,0.556452559,0.43049066,0.544021541,0.433253108,0.537806032,0.436015556,0.530347421,0.437396781,0.222058177,0.375241691,0.228273686,0.391816382,0.235732296,0.408391072,0.239461602,0.423584539,0.248163314,0.438778005,0.213356464,0.42082209,0.208384057,0.437396781,0.208384057,0.451209023,0.209627159,0.462258816,0.199682344,0.42082209,0.194709937,0.440159229,0.195953039,0.453971471,0.197196141,0.465021265,0.190980632,0.419440866,0.186008225,0.436015556,0.187251326,0.449827799,0.188494428,0.459496368,0.186008225,0.418059642,0.181035818,0.429109435,0.179792716,0.440159229,0.181035818,0.448446574
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_44.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_44.jpg,Nee_Shringaaram_A,0.53590768,0.243075957,0.532805095,0.335464047,0.455240468,0.343737607,0.339824303,0.376831848,0.238059512,0.375452921,0.610369722,0.327190486,0.698483139,0.364421507,0.578102838,0.371316141,0.569415599,0.371316141,0.552041123,0.368558288,0.530943544,0.360284727,0.525979408,0.365800434,0.506122864,0.365800434,0.527220442,0.361663654,0.507363898,0.364421507,0.492471489,0.364421507,0.486266319,0.364421507,0.525979408,0.368558288,0.506122864,0.374073994,0.493712523,0.375452921,0.488748387,0.375452921,0.525979408,0.374073994,0.508604932,0.380968628,0.506122864,0.382347555,0.492471489,0.383726481,0.528461476,0.382347555,0.52349734,0.387863261,0.512328034,0.387863261,0.508604932,0.390621115,0.226890206,0.371316141,0.233095376,0.386484335,0.239300546,0.401652528,0.24054158,0.416820722,0.244264682,0.430609989,0.216961934,0.411305015,0.214479866,0.429231063,0.214479866,0.44302033,0.218202968,0.45543067,0.204551593,0.414062869,0.202069525,0.433367843,0.203310559,0.448536036,0.204551593,0.462325303,0.197105389,0.414062869,0.192141253,0.431988916,0.193382287,0.445778183,0.195864355,0.458188523,0.192141253,0.412683942,0.187177117,0.426473209,0.185936083,0.437504623,0.187177117,0.44715711
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_55.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_55.jpg,Nee_Shringaaram_A,0.533546869,0.24026106,0.531063334,0.336842991,0.454073738,0.347880925,0.339831111,0.382374472,0.241731464,0.371336537,0.60805293,0.325805056,0.706152577,0.354779635,0.588184647,0.357539119,0.580734041,0.35891886,0.567074597,0.350640409,0.553415152,0.3437417,0.540997475,0.346501184,0.528579799,0.345121442,0.545964546,0.345121442,0.532305102,0.346501184,0.526096263,0.345121442,0.519887425,0.3437417,0.545964546,0.354779635,0.531063334,0.356159377,0.527338031,0.354779635,0.523612728,0.352020151,0.547206314,0.363058086,0.536030405,0.364437828,0.532305102,0.363058086,0.532305102,0.360298602,0.552173384,0.372716279,0.542239243,0.374096021,0.539755708,0.371336537,0.53851394,0.369956795,0.230555555,0.36581757,0.240489697,0.38099473,0.24918207,0.394792149,0.254149141,0.408589568,0.261599747,0.421007244,0.225588484,0.405830084,0.223104949,0.423766728,0.223104949,0.437564147,0.223104949,0.449981824,0.213170808,0.408589568,0.209445505,0.426526212,0.210687272,0.443083114,0.21192904,0.456880533,0.204478434,0.408589568,0.200753131,0.42514647,0.200753131,0.440323631,0.203236666,0.452741307,0.199511363,0.407209826,0.194544292,0.421007244,0.193302525,0.432045179,0.19578606,0.443083114
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_66.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Nee_Shringaaram\Nee_Shringaaram_10\Nee_Shringaaram_10_66.jpg,Nee_Shringaaram_A,0.528464644,0.237361622,0.53032908,0.33956031,0.455130181,0.35198988,0.338292221,0.386516464,0.245070445,0.374086894,0.605527979,0.32713074,0.711179326,0.346465627,0.594341366,0.353370943,0.586883624,0.35613307,0.57196814,0.35198988,0.558295613,0.35198988,0.545866043,0.353370943,0.530950558,0.35198988,0.548351957,0.33956031,0.533436472,0.33956031,0.52597873,0.33956031,0.516035074,0.336798183,0.549594914,0.345084563,0.53467943,0.346465627,0.528464644,0.346465627,0.523492816,0.3437035,0.553323785,0.350608817,0.540894215,0.353370943,0.535922387,0.35198988,0.532193515,0.35198988,0.55953857,0.36027626,0.549594914,0.36441945,0.545866043,0.36441945,0.542137172,0.363038387,0.232640875,0.36856264,0.242584531,0.382373274,0.25128523,0.396183907,0.255014101,0.408613477,0.262471843,0.419661984,0.228912004,0.407232414,0.22642609,0.425186238,0.22642609,0.438996871,0.227669047,0.450045378,0.216482433,0.409994541,0.213996519,0.427948364,0.215239476,0.443140061,0.216482433,0.456950695,0.207781734,0.409994541,0.204052863,0.426567301,0.20529582,0.440377934,0.207781734,0.452807505,0.201566949,0.408613477,0.196595121,0.422424111,0.196595121,0.432091554,0.197838078,0.443140061
